experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,5,Beginner Boom,12,Team 03,Premium quality,Engineering Challenger,701.54,701.54,40,41,41,40,658,0,3,4838.4,5680.67,-842.27,91170.99,0.0,0.057,661.54,0.943,0.005,9.0,8.99,456,249,0.0,0.0,0,0,,0.0,11050.62,FALSE,0.0,Portfolio forecast WAPE was 94.30% against realized demand. Lost 658 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,5,Beginner Boom,12,Team 04,Innovation leap,Low-Cost Volume,963.22,963.22,86,84,84,80,883,0,9,10248.0,18455.92,-8207.92,133123.0,84000.0,0.0823,877.22,0.9107,0.0393,141.56,14.38,584,226,9000.0,9000.0,0,0,,1848.0,19624.08,TRUE,0.0,"Portfolio forecast WAPE was 91.07% against realized demand. Lost 883 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,5,Beginner Boom,12,Team 05,Aggressive growth,Community / Club,2063.62,2063.62,330,279,279,270,1764,0,59,33253.36,29239.09,4014.27,113879.73,24000.0,0.1289,1733.62,0.8401,0.0283,343.39,58.49,477,957,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen",528.0,34042.17,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen Portfolio forecast WAPE was 84.01% against realized demand. Lost 1764 sales units across the portfolio. Carried 59 backlog units into next round. Used $2,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,5,Beginner Boom,12,Team 06,Low-cost volume,Premium Quality,964.77,964.77,214,210,210,208,756,0,43,34761.6,22854.9,11906.7,185928.54,0.0,0.2064,750.77,0.7782,0.0066,62.14,60.69,346,211,500.0,500.0,0,0,,0.0,7823.88,FALSE,0.0,Portfolio forecast WAPE was 77.82% against realized demand. Lost 756 sales units across the portfolio. Carried 43 backlog units into next round.
calibrated,6,Premium Market,1,Team 01,Cash conservative,Premium Quality,237.84,237.84,95,132,132,130,101,0,6,23088.72,11437.57,11651.15,37235.15,0.0,0.5466,142.84,0.6006,0.005,29.25,50.19,263,128,750.0,750.0,0,0,,0.0,4536.32,FALSE,54.25,Portfolio forecast WAPE was 60.06% against realized demand. Lost 101 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,6,Premium Market,1,Team 02,Balanced S&OP,Sponsorship Growth,319.59,319.59,315,315,315,278,2,28,38,39390.0,30045.8,9344.2,39528.2,1000.0,0.8699,4.59,0.2189,0.0235,294.1,92.92,339,5,2500.0,2500.0,0,0,,22.0,2529.4,FALSE,61.74,"Portfolio forecast WAPE was 21.89% against realized demand. Lost 2 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,1,Team 03,Premium quality,Engineering Challenger,232.52,232.52,206,210,210,201,14,7,16,39180.72,20660.29,18520.43,45664.43,0.0,0.8644,26.52,0.1584,0.005,45.23,69.54,302,80,1250.0,1250.0,0,0,,0.0,3681.14,FALSE,59.54,Portfolio forecast WAPE was 15.84% against realized demand. Lost 14 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,6,Premium Market,1,Team 04,Innovation leap,Low-Cost Volume,238.96,238.96,355,348,348,223,0,110,15,24159.45,32600.94,-8441.49,27790.51,7000.0,0.9332,-116.04,0.5627,0.0411,420.08,78.91,441,72,9000.0,9000.0,0,0,,154.0,9804.03,FALSE,46.54,"Portfolio forecast WAPE was 56.27% against realized demand. Carried 15 backlog units into next round. Used $7,000.00 of planned borrowing."
calibrated,6,Premium Market,1,Team 05,Aggressive growth,Community / Club,290.15,290.15,383,325,300,253,0,39,36,31311.36,31681.05,-369.69,32670.31,10000.0,0.872,-92.85,0.4042,0.0208,232.79,86.96,345,0,4000.0,4000.0,0,0,,220.0,4190.77,FALSE,60.31,"Portfolio forecast WAPE was 40.42% against realized demand. Carried 36 backlog units into next round. Used $10,000.00 of planned borrowing."
calibrated,6,Premium Market,1,Team 06,Low-cost volume,Premium Quality,236.92,236.92,263,244,244,234,0,8,2,35969.12,25603.95,10365.17,39449.17,3500.0,0.9877,-26.08,0.1101,0.0074,78.71,83.85,291,16,1500.0,1500.0,0,0,,77.0,1702.15,FALSE,70.9,"Portfolio forecast WAPE was 11.01% against realized demand. Carried 2 backlog units into next round. Used $3,500.00 of planned borrowing."
calibrated,6,Premium Market,2,Team 01,Cash conservative,Premium Quality,274.23,274.23,95,132,132,130,144,0,6,23088.72,11643.52,11445.2,48680.35,0.0,0.4639,179.23,0.6536,0.005,29.25,50.19,263,104,750.0,750.0,0,0,,0.0,3783.52,FALSE,39.13,Portfolio forecast WAPE was 65.36% against realized demand. Lost 144 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,6,Premium Market,2,Team 02,Balanced S&OP,Sponsorship Growth,358.87,358.87,315,315,315,294,63,40,38,42062.0,30824.89,11237.11,51765.31,2000.0,0.7408,43.87,0.2717,0.0213,279.84,89.49,352,30,2500.0,2500.0,0,0,,44.0,4560.4,FALSE,56.36,"Portfolio forecast WAPE was 27.17% against realized demand. Lost 63 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,2,Team 03,Premium quality,Engineering Challenger,273.52,273.52,206,210,210,215,58,0,16,41642.2,21081.76,20560.44,66224.87,0.0,0.7426,67.52,0.2469,0.005,48.38,68.85,305,84,1250.0,1250.0,0,0,,0.0,3298.68,FALSE,55.95,Portfolio forecast WAPE was 24.69% against realized demand. Lost 58 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,6,Premium Market,2,Team 04,Innovation leap,Low-Cost Volume,278.55,278.55,355,348,348,241,15,202,36,25907.7,34031.0,-8123.3,26667.21,14000.0,0.821,-76.45,0.4924,0.0402,438.29,76.65,454,55,9000.0,9000.0,0,0,,308.0,16460.52,TRUE,41.14,"Portfolio forecast WAPE was 49.24% against realized demand. Lost 15 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,2,Team 05,Aggressive growth,Community / Club,324.04,324.04,383,325,325,255,35,101,69,31328.64,34322.25,-2993.61,39676.7,20000.0,0.7083,-58.96,0.5038,0.019,212.23,85.3,381,97,4000.0,4000.0,0,0,,440.0,12833.28,TRUE,54.86,"Portfolio forecast WAPE was 50.38% against realized demand. Lost 35 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,2,Team 06,Low-cost volume,Premium Quality,264.78,264.78,263,244,16,22,191,0,53,3254.24,14810.4,-11556.16,31393.01,7000.0,0.0825,1.78,0.0643,0.0057,5.93,5.1,314,0,1500.0,1500.0,0,0,,154.0,1050.0,TRUE,43.07,"Portfolio forecast WAPE was 6.43% against realized demand. Lost 191 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,3,Team 01,Cash conservative,Premium Quality,304.6,304.6,95,132,132,130,173,0,6,23088.72,11848.84,11239.88,59920.23,0.0,0.4185,209.6,0.6881,0.005,29.25,50.19,263,80,750.0,750.0,0,0,,0.0,2985.6,FALSE,22.3,Portfolio forecast WAPE was 68.81% against realized demand. Lost 173 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,6,Premium Market,3,Team 02,Balanced S&OP,Sponsorship Growth,412.47,412.47,315,315,315,301,109,46,38,42360.0,31584.34,10775.66,63540.97,3000.0,0.6682,97.47,0.2759,0.0207,280.75,86.3,365,55,2500.0,2500.0,0,0,,66.0,6185.01,FALSE,48.04,"Portfolio forecast WAPE was 27.59% against realized demand. Lost 109 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,3,Team 03,Premium quality,Engineering Challenger,309.73,309.73,206,210,210,208,101,0,16,40411.46,21542.61,18868.85,85093.72,0.0,0.6386,103.73,0.3349,0.005,46.81,68.18,308,88,1250.0,1250.0,0,0,,0.0,3545.52,FALSE,48.19,Portfolio forecast WAPE was 33.49% against realized demand. Lost 101 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,6,Premium Market,3,Team 04,Innovation leap,Low-Cost Volume,322.5,322.5,355,348,348,258,63,277,36,27666.45,35155.62,-7489.17,26178.04,21000.0,0.7197,-32.5,0.4592,0.0394,458.53,74.52,467,38,9000.0,9000.0,0,0,,462.0,22275.79,TRUE,31.48,"Portfolio forecast WAPE was 45.92% against realized demand. Lost 63 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,3,Team 05,Aggressive growth,Community / Club,390.61,390.61,383,325,325,290,100,128,69,35331.84,35566.61,-234.77,49441.93,30000.0,0.631,7.61,0.4063,0.019,243.56,77.94,417,194,4000.0,4000.0,0,0,,660.0,19326.49,TRUE,45.63,"Portfolio forecast WAPE was 40.63% against realized demand. Lost 100 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,3,Team 06,Low-cost volume,Premium Quality,306.09,306.09,263,244,244,242,63,0,53,37067.36,27398.19,9669.17,44562.18,10500.0,0.6739,43.09,0.2172,0.005,54.45,72.4,337,59,1500.0,1500.0,0,0,,231.0,3560.94,FALSE,38.41,"Portfolio forecast WAPE was 21.72% against realized demand. Lost 63 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing."
calibrated,6,Premium Market,4,Team 01,Cash conservative,Premium Quality,321.46,321.46,95,132,132,130,191,0,6,23088.72,12055.24,11033.48,70953.71,0.0,0.397,226.46,0.7045,0.005,29.25,50.19,263,56,750.0,750.0,0,0,,0.0,2143.12,FALSE,4.52,Portfolio forecast WAPE was 70.45% against realized demand. Lost 191 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,6,Premium Market,4,Team 02,Balanced S&OP,Sponsorship Growth,457.74,457.74,315,315,315,324,132,29,38,44752.0,32201.97,12550.03,77091.0,4000.0,0.6536,142.74,0.3118,0.0189,277.83,83.33,378,80,2500.0,2500.0,0,0,,88.0,5921.16,FALSE,39.24,"Portfolio forecast WAPE was 31.18% against realized demand. Lost 132 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,4,Team 03,Premium quality,Engineering Challenger,333.7,333.7,206,210,210,208,125,0,16,40411.46,22000.79,18410.67,103504.39,0.0,0.5948,127.7,0.3827,0.005,46.81,67.52,311,92,1250.0,1250.0,0,0,,0.0,3799.6,FALSE,38.65,Portfolio forecast WAPE was 38.27% against realized demand. Lost 125 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,6,Premium Market,4,Team 04,Innovation leap,Low-Cost Volume,363.39,363.39,345,338,338,261,67,157,34,36217.76,25491.8,10725.96,43904.0,28000.0,0.7182,18.39,0.4711,0.0429,510.21,70.42,480,31,0,0,1,2,"Launched Team 04 NextGen into slot C, replacing Flex Edge",616.0,15583.97,TRUE,21.1,"Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 47.11% against realized demand. Lost 67 sales units across the portfolio. Carried 34 backlog units into next round. Generated $8,381.21 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,4,Team 05,Aggressive growth,Community / Club,400.53,400.53,373,316,316,312,88,124,67,38090.88,35943.89,2146.99,61588.92,40000.0,0.6645,27.53,0.2793,0.0193,265.97,69.76,453,300,4000.0,4000.0,0,0,,880.0,24054.4,TRUE,37.64,"Portfolio forecast WAPE was 27.93% against realized demand. Lost 88 sales units across the portfolio. Carried 67 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,4,Team 06,Low-cost volume,Premium Quality,330.17,330.17,263,244,244,242,88,0,53,37067.36,28152.02,8915.34,56977.52,14000.0,0.6316,67.17,0.2034,0.005,54.45,67.78,360,118,1500.0,1500.0,0,0,,308.0,6172.18,FALSE,31.86,"Portfolio forecast WAPE was 20.34% against realized demand. Lost 88 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing."
calibrated,6,Premium Market,5,Team 01,Cash conservative,Premium Quality,350.03,350.03,95,132,132,130,219,0,6,23088.72,12260.56,10828.16,81781.87,0.0,0.3651,255.03,0.7286,0.005,29.25,50.19,263,32,750.0,750.0,0,0,,0.0,1254.72,FALSE,0.0,Portfolio forecast WAPE was 72.86% against realized demand. Lost 219 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,6,Premium Market,5,Team 02,Balanced S&OP,Sponsorship Growth,477.65,477.65,306,306,306,309,168,18,37,43192.0,32078.95,11113.05,89204.05,5000.0,0.5992,171.65,0.3594,0.0198,277.84,78.26,391,114,2500.0,2500.0,0,0,,110.0,6486.76,FALSE,28.08,"Portfolio forecast WAPE was 35.94% against realized demand. Lost 168 sales units across the portfolio. Carried 37 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,5,Team 03,Premium quality,Engineering Challenger,369.43,369.43,206,210,210,208,160,0,16,40411.46,22463.21,17948.25,121452.64,0.0,0.5397,163.43,0.4424,0.005,46.81,66.88,314,96,1250.0,1250.0,0,0,,0.0,4062.72,FALSE,26.92,Portfolio forecast WAPE was 44.24% against realized demand. Lost 160 sales units across the portfolio. Carried 16 backlog units into next round.
calibrated,6,Premium Market,5,Team 04,Innovation leap,Low-Cost Volume,291.92,291.92,230,225,225,192,110,180,23,20714.4,18678.79,2035.61,52939.61,35000.0,0.5891,61.92,0.4292,0.0402,347.5,45.64,493,127,0.0,0.0,0,0,,770.0,21324.14,TRUE,5.65,"Portfolio forecast WAPE was 42.92% against realized demand. Lost 110 sales units across the portfolio. Carried 23 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,5,Team 05,Aggressive growth,Community / Club,412.19,412.19,360,305,305,308,104,113,65,37296.0,36033.95,1262.05,72850.97,50000.0,0.6428,52.19,0.2904,0.0205,283.76,62.37,489,406,4000.0,4000.0,0,0,,1100.0,28393.89,TRUE,28.46,"Portfolio forecast WAPE was 29.04% against realized demand. Lost 104 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,5,Team 06,Low-cost volume,Premium Quality,367.77,367.77,263,244,244,242,125,0,53,37067.36,28905.85,8161.51,68639.03,17500.0,0.5751,104.77,0.2849,0.005,54.45,63.71,383,177,1500.0,1500.0,0,0,,385.0,8883.72,TRUE,22.17,"Portfolio forecast WAPE was 28.49% against realized demand. Lost 125 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,6,Team 01,Cash conservative,Premium Quality,352.4,352.4,91,127,127,125,228,0,5,22293.12,12036.2,10256.92,92038.79,0.0,0.3488,261.4,0.7418,0.005,28.13,48.29,263,13,750.0,750.0,0,0,,0.0,521.95,FALSE,0.0,Portfolio forecast WAPE was 74.18% against realized demand. Lost 228 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,6,Premium Market,6,Team 02,Balanced S&OP,Sponsorship Growth,504.56,504.56,299,299,299,309,195,0,36,42674.0,32077.75,10596.25,100800.3,6000.0,0.5706,205.56,0.4074,0.0206,290.34,74.01,404,145,2500.0,2500.0,0,0,,132.0,6327.35,FALSE,15.57,"Portfolio forecast WAPE was 40.74% against realized demand. Lost 195 sales units across the portfolio. Carried 36 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,6,Team 03,Premium quality,Engineering Challenger,368.49,368.49,199,203,203,201,174,0,9,38891.62,22177.52,16714.1,138166.74,0.0,0.5228,169.49,0.46,0.005,45.23,64.04,317,107,1250.0,1250.0,0,1,,0.0,4637.38,FALSE,14.15,Portfolio forecast WAPE was 46.00% against realized demand. Lost 174 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,6,Premium Market,6,Team 04,Innovation leap,Low-Cost Volume,351.19,351.19,219,214,214,192,159,0,22,28788.48,26345.67,2442.81,62382.42,42000.0,0.5131,132.19,0.4941,0.0404,348.22,42.29,506,127,9000.0,9000.0,0,1,,924.0,10154.45,TRUE,0.0,"Portfolio forecast WAPE was 49.41% against realized demand. Lost 159 sales units across the portfolio. Carried 22 backlog units into next round. Generated $8,074.08 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,6,Team 05,Aggressive growth,Community / Club,482.07,482.07,360,305,305,321,160,89,65,38223.36,36908.92,1314.44,84165.41,60000.0,0.5868,122.07,0.2532,0.0205,301.47,58.1,525,497,4000.0,4000.0,0,0,,1320.0,31349.93,TRUE,16.73,"Portfolio forecast WAPE was 25.32% against realized demand. Lost 160 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,6,Team 06,Low-cost volume,Premium Quality,369.28,369.28,252,234,234,232,139,0,50,35694.56,28664.5,7030.06,79169.09,21000.0,0.5494,117.28,0.3176,0.0062,65.08,57.64,406,246,1500.0,1500.0,0,0,,462.0,12057.66,TRUE,11.19,"Portfolio forecast WAPE was 31.76% against realized demand. Lost 139 sales units across the portfolio. Carried 50 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,7,Team 01,Cash conservative,Premium Quality,451.64,451.64,88,122,117,115,335,0,5,20430.6,11529.17,8901.43,100940.22,0.0,0.2518,363.64,0.8052,0.005,25.88,44.49,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 80.52% against realized demand. Lost 335 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,6,Premium Market,7,Team 02,Balanced S&OP,Sponsorship Growth,649.51,649.51,289,289,289,281,367,0,35,39342.0,31841.96,7500.04,109300.34,7000.0,0.4099,360.51,0.555,0.0219,276.99,69.3,417,179,2500.0,2500.0,0,0,,154.0,7907.49,FALSE,0.0,"Portfolio forecast WAPE was 55.50% against realized demand. Lost 367 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,6,Premium Market,7,Team 03,Premium quality,Engineering Challenger,227.67,227.67,104,106,106,105,131,0,0,18461.1,12686.56,5774.54,143941.28,0.0,0.4437,123.67,0.5432,0.005,23.62,33.12,320,208,1250.0,1250.0,0,1,,0.0,9226.88,FALSE,0.0,Portfolio forecast WAPE was 54.32% against realized demand. Lost 131 sales units across the portfolio.
calibrated,6,Premium Market,7,Team 04,Innovation leap,Low-Cost Volume,321.25,321.25,86,84,84,79,233,0,9,10119.9,8762.64,1357.26,70739.68,49000.0,0.2459,235.25,0.7323,0.0508,180.76,16.18,519,246,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1078.0,14993.22,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 73.23% against realized demand. Lost 233 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,6,Premium Market,7,Team 05,Aggressive growth,Community / Club,619.81,619.81,352,298,298,362,258,17,63,41913.6,36951.43,4962.17,99127.58,70000.0,0.5286,267.81,0.4321,0.0214,362.93,53.12,561,595,4000.0,4000.0,0,0,,1540.0,30767.36,TRUE,2.14,"Portfolio forecast WAPE was 43.21% against realized demand. Lost 258 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
